DATAFLOW,REF_AREA,FREQ,MEASURE,SEX,AGE,STU,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,SOURCE,NOTE_SOURCE,NOTE_INDICATOR,NOTE_CLASSIF,DECIMALS,UPPER_BOUND,LOWER_BOUND
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_TOTAL,2019,0.734,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_YES,2019,,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_NO,2019,0.878,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_TOTAL,2019,0.869,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_NO,2019,0.885,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_TOTAL,2019,0.348,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_YES,2019,,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_NO,2019,0.213,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-29,STU_EDU_TOTAL,2022,0.711,,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-29,STU_EDU_YES,2022,0.569,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-29,STU_EDU_NO,2022,0.734,,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-19,STU_EDU_TOTAL,2022,0.243,,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-19,STU_EDU_YES,2022,,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-19,STU_EDU_NO,2022,0.284,,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y20-24,STU_EDU_TOTAL,2022,0.643,,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y20-24,STU_EDU_YES,2022,,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y20-24,STU_EDU_NO,2022,0.587,,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y25-29,STU_EDU_TOTAL,2022,1.594,,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y25-29,STU_EDU_YES,2022,,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y25-29,STU_EDU_NO,2022,1.469,,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-29,STU_EDU_TOTAL,2022,0.904,,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-29,STU_EDU_YES,2022,,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-29,STU_EDU_NO,2022,0.998,,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-19,STU_EDU_TOTAL,2022,0.327,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-19,STU_EDU_YES,2022,,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-19,STU_EDU_NO,2022,0.373,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y20-24,STU_EDU_TOTAL,2022,0.997,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y20-24,STU_EDU_YES,2022,,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y20-24,STU_EDU_NO,2022,0.995,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y25-29,STU_EDU_TOTAL,2022,2.593,,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y25-29,STU_EDU_YES,2022,,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y25-29,STU_EDU_NO,2022,2.482,,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-29,STU_EDU_TOTAL,2022,0.536,,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-29,STU_EDU_YES,2022,,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-29,STU_EDU_NO,2022,0.515,,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_TOTAL,2022,0.122,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_NO,2022,0.161,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_TOTAL,2022,0.378,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_YES,2022,,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_NO,2022,0.294,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_TOTAL,2022,1.113,,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_YES,2022,,U,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NER,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_NO,2022,0.99,,RT,PT,0,HIES - Enquête Nationale sur les Conditions de Vie de Ménages,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-29,STU_EDU_TOTAL,2022,6.048,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-29,STU_EDU_YES,2022,5.571,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-29,STU_EDU_NO,2022,6.478,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-29,STU_EDU_X,2022,3.382,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-19,STU_EDU_TOTAL,2022,5.302,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-19,STU_EDU_YES,2022,3.704,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-19,STU_EDU_NO,2022,7.33,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-19,STU_EDU_X,2022,5.001,U,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y20-24,STU_EDU_TOTAL,2022,6.789,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y20-24,STU_EDU_YES,2022,9.88,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y20-24,STU_EDU_NO,2022,6.61,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y20-24,STU_EDU_X,2022,,U,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y25-29,STU_EDU_TOTAL,2022,6.03,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y25-29,STU_EDU_YES,2022,8.728,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y25-29,STU_EDU_NO,2022,5.927,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y25-29,STU_EDU_X,2022,3.9,U,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-29,STU_EDU_TOTAL,2022,4.569,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-29,STU_EDU_YES,2022,4.457,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-29,STU_EDU_NO,2022,4.701,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-29,STU_EDU_X,2022,3.565,U,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-19,STU_EDU_TOTAL,2022,4.053,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-19,STU_EDU_YES,2022,3.063,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-19,STU_EDU_NO,2022,5.08,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-19,STU_EDU_X,2022,,U,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y20-24,STU_EDU_TOTAL,2022,5.595,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y20-24,STU_EDU_YES,2022,7.829,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y20-24,STU_EDU_NO,2022,5.279,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y20-24,STU_EDU_X,2022,,U,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y25-29,STU_EDU_TOTAL,2022,3.969,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y25-29,STU_EDU_YES,2022,,U,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y25-29,STU_EDU_NO,2022,3.855,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y25-29,STU_EDU_X,2022,,U,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-29,STU_EDU_TOTAL,2022,7.526,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-29,STU_EDU_YES,2022,7.142,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-29,STU_EDU_NO,2022,8.1,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-29,STU_EDU_X,2022,3.257,U,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_TOTAL,2022,6.849,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_YES,2022,4.585,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_NO,2022,9.822,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_X,2022,,U,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_TOTAL,2022,8.054,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_YES,2022,13.908,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_NO,2022,7.903,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_X,2022,,U,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_TOTAL,2022,7.594,,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),NGA,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_YES,2022,11.342,U,RT,PT,0,"LFS - Unemployment, Under-employment Watch",Repository: ILO-STATISTICS - Micro data processing,,,1,,
